number,price,num_digits,unique_digits,num_zeros,max_group,max_group_second,shan_entrop,lv_dist,num_ones,num_twos,num_threes,num_fours,num_fives,num_sixes,num_sevens,num_eights,num_nines,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.11134905783106004,9.38437770918244,0.9999999999999999,0.5,0.0,0.5,0.0,0.5904362833084088,0.7726804123711339,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0652863533108507,9.296609807128359,0.6666666666666666,0.5,0.0,0.25,0.0,0.6460148371100896,0.16134020618556555,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4029961272503477,9.296609807128359,0.9999999999999999,0.5,0.25,0.5,0.0,0.5904362833084088,0.6608247422680407,0.0,0.0,0.6000000000000001,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06318486125148855,9.296609807128359,0.6666666666666666,0.5,0.0,0.25,0.0,0.6460148371100896,0.09226804123711396,0.0,0.0,0.2,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4029961272503477,9.296609807128359,0.9999999999999999,0.5,0.25,0.5,0.0,0.5904362833084088,0.6608247422680407,0.0,0.0,0.6000000000000001,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4029961272503477,9.296609807128359,0.9999999999999999,0.5,0.25,0.5,0.0,0.5904362833084088,0.6608247422680407,0.0,0.0,0.6000000000000001,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4029961272503477,9.296609807128359,0.9999999999999999,0.5,0.25,0.5,0.0,0.5904362833084088,0.6608247422680407,0.0,0.0,0.6000000000000001,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4501496062204165,9.200391041122515,0.9999999999999999,0.5,0.25,0.25,0.25,0.6554587535412855,0.4747422680412363,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41008115762191155,9.200391041122515,0.9999999999999999,0.5,0.25,0.25,0.25,0.6554587535412855,0.4999999999999982,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3330364558836774,9.15915233520675,0.9999999999999999,0.5,0.0,0.5,0.0,0.5904362833084088,0.6309278350515459,0.0,0.25,0.6000000000000001,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6662530396581572,9.15915233520675,0.9999999999999999,0.5,0.25,0.5,0.0,0.5904362833084088,0.716494845360824,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33328663350979193,8.974744612722734,0.9999999999999999,0.5,0.0,0.5,0.0,0.5904362833084088,0.6185567010309274,0.0,0.0,0.6000000000000001,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2315443965215303,8.974744612722734,0.9999999999999999,0.5,0.5,0.25,0.25,0.6554587535412855,0.8556701030927822,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2803790691390888,8.922791623969637,0.9999999999999999,0.5,0.5,0.25,0.25,0.6554587535412855,0.858247422680412,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40506759799457615,8.839421607620602,0.9999999999999999,0.5,0.5,0.25,0.25,0.6554587535412855,0.6448453608247409,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15399933953106706,8.839421607620602,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.491237113402061,0.4,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14489287394049777,8.77971129020447,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.47577319587628786,0.4,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.18432086781614948,8.682877107057168,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5685567010309267,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2128411171932072,8.682877107057168,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.6773195876288653,0.4,0.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3307548359335128,8.682877107057168,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5329896907216494,0.4,0.0,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3437340511763352,8.682877107057168,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5278350515463917,0.4,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4408229843188664,8.682877107057168,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.4731958762886599,0.4,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5110728617318295,8.682877107057168,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5340206185567009,0.4,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5509111469143091,8.682877107057168,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.49381443298968897,0.4,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5538832571125498,8.682877107057168,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5092783505154621,0.4,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6609792952996627,8.682877107057168,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5510309278350505,0.4,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6609993095097518,8.682877107057168,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5793814432989688,0.4,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6643016541744639,8.682877107057168,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5793814432989688,0.0,0.0,0.0,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7660338840576809,8.682877107057168,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.6051546391752574,0.4,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8892313542615257,8.682877107057168,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.790721649484535,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9011197950544886,8.682877107057168,0.9999999999999999,0.5,0.5,0.25,0.25,0.6554587535412855,0.8046391752577318,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4430545687438081,8.612685172875459,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5391752577319586,0.0,0.0,0.4,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4430745829538973,8.612685172875459,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5551546391752566,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5119534869757527,8.612685172875459,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.6051546391752574,0.4,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.543305747080427,8.612685172875459,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.34999999999999964,0.0,0.0,0.2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.667573977524042,8.612685172875459,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.6257731958762882,0.0,0.25,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6675839846290866,8.612685172875459,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5845360824742265,0.0,0.0,0.2,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.505248726595883,8.497194544909547,0.9999999999999999,0.5,0.25,0.5,0.0,0.5904362833084088,0.6572164948453612,0.2,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8994586156170881,8.497194544909547,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.7015463917525775,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14859550280699296,8.497194544909547,0.9999999999999999,0.5,0.0,0.5,0.0,0.5904362833084088,0.6360824742268036,0.6000000000000001,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5112830109377657,8.497194544909547,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.44536082474226646,0.4,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6097128961562709,8.497194544909547,0.9999999999999999,0.5,0.5,0.25,0.25,0.6554587535412855,0.8752577319587633,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.901039738214132,8.412054873292933,0.9999999999999999,0.75,0.5,0.25,0.0,0.8277293767706426,0.6922680412371136,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6574167659037916,8.412054873292933,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.44948453608247263,0.0,0.0,0.0,0.0,0.5,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1139408980376067,8.412054873292933,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.7051546391752588,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5509511753344875,8.412054873292933,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5685567010309267,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14366200002001422,8.412054873292933,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5628865979381441,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31491358864794006,8.412054873292933,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.47731958762886606,0.4,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3908475017262256,8.412054873292933,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.6262886597938149,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4162855627495522,8.412054873292933,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5123711340206185,0.4,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7145973641285313,8.412054873292933,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.4144329896907202,0.4,0.0,0.0,0.25,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8311000810575508,8.412054873292933,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5226804123711339,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3006634710644558,8.294299608857235,0.9999999999999999,0.75,0.5,0.25,0.0,0.8277293767706426,0.6185567010309274,0.2,0.0,0.2,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49914439251868825,8.294299608857235,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.576804123711339,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6554653804200982,8.294299608857235,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5695876288659782,0.0,0.25,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6554753875251428,8.294299608857235,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.5278350515463917,0.0,0.0,0.2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2208468012288725,8.294299608857235,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.7175257731958755,0.4,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.31282210369362246,8.294299608857235,0.9999999999999999,0.5,0.0,0.25,0.25,0.6554587535412855,0.6025773195876294,0.2,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.40020414494290946,8.294299608857235,0.9999999999999999,0.5,0.5,0.25,0.25,0.6554587535412855,0.6701030927835046,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
